slice_idx,mse_hop0_D50_to_D20,mse_hop0_D50_to_D20_raw,mse_hop1_D20_to_D10,mse_hop1_D20_to_D10_raw,mse_hop2_D10_to_D4,mse_hop2_D10_to_D4_raw,mse_hop3_D4_to_NORMAL,mse_hop3_D4_to_NORMAL_raw,psnr_hop0_D50_to_D20,psnr_hop0_D50_to_D20_raw,psnr_hop1_D20_to_D10,psnr_hop1_D20_to_D10_raw,psnr_hop2_D10_to_D4,psnr_hop2_D10_to_D4_raw,psnr_hop3_D4_to_NORMAL,psnr_hop3_D4_to_NORMAL_raw
42,2.5892990379361436e-05,2.5892990379361436e-05,8.671582691022195e-06,8.671582691022195e-06,5.70041811442934e-06,5.70041811442934e-06,4.015730610262835e-06,4.015730610262835e-06,41.5253316738673,41.5253316738673,46.29744742293778,46.29744742293778,48.099526736064334,48.099526736064334,49.70630962875829,49.70630962875829
43,0.0003131377452518791,0.0003131377452518791,0.00011553514195838943,0.00011553514195838943,6.273200415307656e-05,6.273200415307656e-05,4.4137956138001755e-05,4.4137956138001755e-05,30.619932369680743,30.619932369680743,34.94326803821584,34.94326803821584,37.59961983302881,37.59961983302881,39.13076433930303,39.13076433930303
44,0.00029106560396030545,0.00029106560396030545,0.00010279713751515374,0.00010279713751515374,5.5683343816781417e-05,5.5683343816781417e-05,3.866587212542072e-05,3.866587212542072e-05,30.936160440043732,30.936160440043732,35.45050097949755,35.45050097949755,38.11727073725641,38.11727073725641,39.72065857923441,39.72065857923441
45,1.2077977373792237e-07,1.2077977373792237e-07,2.2643700958724367e-07,2.2643700958724367e-07,1.164167144906969e-07,1.164167144906969e-07,2.886225047404878e-06,2.886225047404878e-06,65.52568274886424,65.52568274886424,62.53885794661031,62.53885794661031,66.2820861243392,66.2820861243392,52.84987791297782,52.84987791297782
46,0.0002789231075439602,0.0002789231075439602,0.00011074249778175727,0.00011074249778175727,6.820676935603842e-05,6.820676935603842e-05,4.022806751891039e-05,4.022806751891039e-05,31.118509931146676,31.118509931146676,35.12777629685327,35.12777629685327,37.2328428079733,37.2328428079733,39.541416868029074,39.541416868029074
47,0.0002900776744354516,0.0002900776744354516,0.00011110980267403647,0.00011110980267403647,6.898272840771824e-05,6.898272840771824e-05,3.797598765231669e-05,3.797598765231669e-05,30.965014750408432,30.965014750408432,35.11317302178797,35.11317302178797,37.18371883721318,37.18371883721318,39.78773663138529,39.78773663138529
48,2.3385340682580136e-05,2.3385340682580136e-05,1.0079860658152029e-05,1.0079860658152029e-05,7.013237791397842e-06,7.013237791397842e-06,4.5302613216335885e-06,4.5302613216335885e-06,41.96202168425384,41.96202168425384,45.6215470057585,45.6215470057585,47.17967569823392,47.17967569823392,49.15279594124449,49.15279594124449
49,0.00047306454507634044,0.00047306454507634044,0.0001813695562304929,0.0001813695562304929,0.00010891171405091882,0.00010891171405091882,6.325294816633686e-05,6.325294816633686e-05,28.849560348398878,28.849560348398878,32.981940842245834,32.981940842245834,35.197984971772286,35.197984971772286,37.56846467946933,37.56846467946933
50,0.0002667579974513501,0.0002667579974513501,9.429179772268981e-05,9.429179772268981e-05,6.36285258224234e-05,6.36285258224234e-05,3.420403299969621e-05,3.420403299969621e-05,31.434565284830047,31.434565284830047,35.84064534107607,35.84064534107607,37.58620673528657,37.58620673528657,40.259474898744344,40.259474898744344
51,0.00021387619199231267,0.00021387619199231267,7.50904218875803e-05,7.50904218875803e-05,4.583504778565839e-05,4.583504778565839e-05,2.9749768145848066e-05,2.9749768145848066e-05,32.28283134547579,32.28283134547579,36.83432891806059,36.83432891806059,38.978045746735326,38.978045746735326,40.884520579468315,40.884520579468315
52,0.0002474503999110311,0.0002474503999110311,8.651644748169929e-05,8.651644748169929e-05,5.3647192544303834e-05,5.3647192544303834e-05,3.808502515312284e-05,3.808502515312284e-05,31.64320866939105,31.64320866939105,36.20150934537173,36.20150934537173,38.276326876426864,38.276326876426864,39.772297724505265,39.772297724505265
53,3.614994420786388e-05,3.614994420786388e-05,1.603187047294341e-05,1.603187047294341e-05,1.0346117051085457e-05,1.0346117051085457e-05,6.684000254608691e-06,6.684000254608691e-06,40.05497021911749,40.05497021911749,43.5616407111695,43.5616407111695,45.46827916964814,45.46827916964814,47.44354911644534,47.44354911644534
54,0.0005715187289752066,0.0005715187289752066,0.0002163876051781699,0.0002163876051781699,0.0001346331264358014,0.0001346331264358014,6.655666948063299e-05,6.655666948063299e-05,28.693052949634858,28.693052949634858,32.73078191479863,32.73078191479863,34.64592954143501,34.64592954143501,37.56883856876584,37.56883856876584
55,4.741107113659382e-05,4.741107113659382e-05,1.621108822291717e-05,1.621108822291717e-05,1.0957939593936317e-05,1.0957939593936317e-05,7.602815912832739e-06,7.602815912832739e-06,38.84686448621281,38.84686448621281,43.50507095313685,43.50507095313685,45.20310181508792,45.20310181508792,46.8372077917965,46.8372077917965
56,0.0002947800967376679,0.0002947800967376679,9.9709584901575e-05,9.9709584901575e-05,5.8138513850281015e-05,5.8138513850281015e-05,4.1138846427202225e-05,4.1138846427202225e-05,30.91011568372892,30.91011568372892,35.607013423876566,35.607013423876566,37.94867143141223,37.94867143141223,39.46901844608156,39.46901844608156
57,0.0002526970347389579,0.0002526970347389579,9.696795314084738e-05,9.696795314084738e-05,6.292719626799226e-05,6.292719626799226e-05,3.4946187952300534e-05,3.4946187952300534e-05,31.56805488615748,31.56805488615748,35.708724897170725,35.708724897170725,37.58743945883613,37.58743945883613,40.15737534199381,40.15737534199381
58,0.00030610585235990584,0.00030610585235990584,0.00012207004328956828,0.00012207004328956828,6.47892666165717e-05,6.47892666165717e-05,4.148723019170575e-05,4.148723019170575e-05,30.71763595414872,30.71763595414872,34.70346671518402,34.70346671518402,37.455954416643664,37.455954416643664,39.40058034644686,39.40058034644686
59,3.0646162485936657e-05,3.0646162485936657e-05,1.372888345940737e-05,1.372888345940737e-05,7.05066486261785e-06,7.05066486261785e-06,5.4223542065301444e-06,5.4223542065301444e-06,40.77576416039036,40.77576416039036,44.24342063730725,44.24342063730725,47.15851126372529,47.15851126372529,48.3808330569769,48.3808330569769
