slice_idx,hop_idx_in_batch,psnr_ceil,psnr_transport,attackable_gap_dB,psnr_transport_vs_ceil,latent_l2_rel
473,0,56.02960719582532,47.61881106470608,8.410796131119241,48.46394708031963,0.029292559290601636
474,0,41.934681307024476,30.414870855446512,11.519810451577964,30.893328427576964,0.0525560628608264
475,0,41.04973242285705,33.14455078799607,7.9051816348609805,33.289647077683654,0.05882413214114683
476,0,49.96281508296387,38.52143641205588,11.441378670907994,38.772145513185194,0.01724862416062115
477,0,51.05900812259746,42.809426209511585,8.249581913085876,43.518661479339656,0.035008628397520246
478,0,49.454196291324024,39.274288365017625,10.179907926306399,39.83199355912175,0.027004874102979772
479,0,43.563315264769145,30.48399385890175,13.079321405867393,30.686172386701198,0.02328242857252978
480,0,45.282983255195276,33.57440893689029,11.708574318304983,33.88619147562157,0.02664862675190203
481,0,43.76583387183139,30.026052223799223,13.739781648032167,30.135226647289688,0.0196186567990599
482,0,42.4209449401977,29.581178188686735,12.839766751510965,29.662482385141406,0.03627803125834939
483,0,44.77049489038468,32.301814554658584,12.468680335726098,32.504027793135265,0.0330562290228414
484,0,50.062736191732625,37.79310751988798,12.269628671844643,38.06953016905422,0.011162619124064532
485,0,44.99826252825146,31.933702463773503,13.064560064477956,32.0439681775689,0.015750629168547036
486,0,42.45323144609601,31.509081507596548,10.944149938499464,32.11312068463495,0.03322723033231577
487,0,45.349755753320025,32.89727603380827,12.452479719511757,33.08012089098649,0.042669349841088756
488,0,43.91614650945529,30.255654647696826,13.660491861758462,30.3512855922629,0.022176099181430545
489,0,52.86072736227479,42.24909187034014,10.61163549193465,42.739450400380434,0.013186281809863316
490,0,52.49651798597226,41.75784288124048,10.738675104731783,42.215484683303174,0.01181713877131578
491,0,72.06678323784207,74.56016024554707,-2.493377007704993,78.13354392232759,0.0018064982859005078
492,0,48.66716745222551,36.547985249314735,12.119182202910778,36.82604474031553,0.01307798038252399
493,0,49.96899769485094,37.94850364908564,12.020494045765304,38.161683615480435,0.013813797257839811
494,0,51.64807379248775,39.88726567932679,11.760808113160962,40.23932758681596,0.010507100892501831
495,0,51.03017527807481,39.17650458129902,11.853670696775787,39.49611634423452,0.029275716260318493
496,0,50.60674665238686,38.68065938321266,11.926087269174204,39.02943567922938,0.011533684087690873
497,0,50.20059980131485,38.17869584236692,12.02190395894793,38.47720177407403,0.012858823791454817
498,0,72.06678323784207,74.56016024554707,-2.493377007704993,78.13354392232759,0.0018064982859005078
499,0,43.49977024500423,30.34260623043038,13.157164014573848,30.53003647835129,0.020872490036473398
500,0,43.722145871412096,31.111835373581474,12.610310497830621,31.342036911226533,0.03922298928648169
501,0,41.861735088773926,29.210902332101814,12.650832756672113,29.401031932108914,0.048296686952531656
502,0,44.19348482046476,31.550502897751553,12.642981922713208,31.777443244732417,0.015412447432787404
503,0,39.92643262195186,31.629422850339168,8.297009771612693,31.945023228701142,0.04134105599272762
504,0,49.64581743340622,38.37754779164247,11.268269641763752,38.844503685218655,0.01770853457629013
505,0,51.063934608552,39.721926163394485,11.342008445157518,40.20182212982316,0.009618782792779983
506,0,51.676617637453845,40.111298017481786,11.565319619972058,40.59702100933089,0.013030728435897355
507,0,39.84127669471565,30.374586914812937,9.466689779902715,30.86647374512237,0.022100849227784533
508,0,43.362995452498296,29.619763755727885,13.743231696770412,29.720337000447852,0.021664269588466054
509,0,42.30924906043326,32.08980367362933,10.219445386803926,32.54407248997968,0.0529465788691609
510,0,49.91114391949111,39.76306629489645,10.148077624594663,40.38284258355385,0.02372401957012405
511,0,50.469028563648806,39.204022839607376,11.26500572404143,39.51616898282795,0.016472593823639005
512,0,43.58951807808562,30.642905768537943,12.946612309547675,30.82044710851102,0.028240700863361105
513,0,44.905680918998456,31.783681340721028,13.121999578277428,31.989998929328618,0.022321873786520025
514,0,47.99699345541079,35.34289528739269,12.654098168018095,35.557942296311126,0.020326720858276276
515,0,50.93993430775615,43.08457141412161,7.855362893634535,43.96439988960073,0.027155393367449685
516,0,43.225504786837405,30.282242373430112,12.943262413407293,30.47279395474841,0.01665134553206051
517,0,48.90713179802887,36.41971383028607,12.4874179677428,36.68866194790989,0.014499779078679546
518,0,48.803009692407,36.53328034755553,12.26972934485147,36.82811450674362,0.026364319277051216
519,0,43.25030191114354,30.93697114516613,12.313330765977408,31.12065068027355,0.01587697130918668
520,0,45.39929889007483,34.231411255169824,11.167887634905007,34.559518900491014,0.023622837450498965
521,0,44.35705384552378,31.640225800924973,12.716828044598806,31.821178615863946,0.01970061724104088
522,0,50.07213389923395,37.884339155408526,12.187794743825421,38.114789407246676,0.0202403555829267
523,0,50.714142688765335,39.63437764841714,11.079765040348192,39.97622048713775,0.011761407305374847
524,0,51.14533209440148,39.860525006870105,11.284807087531377,40.19487299655391,0.016263316921084795
525,0,43.657113555844504,30.766673064738008,12.890440491106496,30.92893351191696,0.02990243285485372
526,0,43.258465847140926,30.506386762136792,12.752079085004134,30.70988877355581,0.028594134971252266
527,0,39.6976313143969,30.985225130818215,8.712406183578686,31.262890498905485,0.0633826873117536
528,0,40.212235163424836,31.384809357420668,8.827425806004168,31.748498642968,0.0488235688042543
529,0,49.48490657192386,37.16231034269751,12.322596229226349,37.46464498611702,0.020127292457672648
530,0,45.677734072867125,34.536470807821395,11.14126326504573,35.02471025480084,0.02221335529647488
531,0,38.87609427028052,30.517324919106606,8.358769351173912,30.869497542422625,0.0481991406583051
532,0,50.36267449664214,37.895589503401396,12.467084993240746,38.14270586136287,0.011140681757396369
533,0,50.825837525686524,40.685018887554456,10.140818638132068,41.238973456332594,0.022357091557552413
534,0,42.971002262153874,29.79622631716465,13.174775944989225,29.965440523932983,0.020643354820202273
535,0,44.086817081614214,30.689959148434298,13.396857933179916,30.900609381367207,0.02522269099667201
536,0,40.398014362263105,30.590675899945108,9.807338462317997,30.927558952534397,0.01944235807523648
537,0,44.53588465177377,31.505812044502086,13.030072607271684,31.684761428641224,0.025774284534616276
538,0,43.93820229956408,30.687677428549694,13.250524871014388,30.875085538073623,0.03491863687751273
539,0,50.99043603751262,40.121337998629556,10.869098038883067,40.47416416857797,0.02202175794972626
540,0,44.49882447107689,31.322629514449485,13.176194956627402,31.465703183679707,0.02328475518725946
541,0,42.09104218178618,29.34472210854984,12.74632007323634,29.536935982908428,0.04309461843612723
542,0,39.268502418762665,31.954975500393463,7.313526918369202,32.511048333220735,0.039416189539442294
543,0,43.06983073304376,30.303742574959774,12.766088158083985,30.535555108389662,0.020814304510535606
544,0,51.266917053119684,41.28273943707799,9.984177616041691,41.9623054430144,0.03772810496854846
545,0,43.29456227491987,30.166550411838593,13.128011863081277,30.33575434916663,0.0196723084437765
546,0,48.53528125334191,37.6845207630414,10.850760490300509,38.24658729232316,0.02995189259515851
547,0,48.51186191976264,36.33781937932028,12.174042540442358,36.663296980786754,0.027788822601117424
548,0,48.71850931706567,36.61228304341101,12.106226273654656,36.86107711982577,0.01869826600637297
549,0,39.07293291689186,30.886648849476327,8.186284067415531,31.61897813135612,0.029491305753662173
550,0,51.371253490692794,40.50933922792886,10.861914262763932,40.91505189768778,0.01287212324806356
551,0,50.38752949425813,38.66040261177272,11.727126882485415,38.93345021126625,0.011409379033820515
552,0,49.99905733051679,38.29360242393981,11.705454906576982,38.585606697664105,0.021062293618070937
553,0,44.22474800150478,31.49325500431662,12.731492997188159,31.710816637096396,0.034832531848665894
554,0,51.86316351299445,41.116002537496854,10.747160975497593,41.56248081841082,0.01671280887345423
555,0,41.8195934492763,31.21697428261029,10.602619166666006,31.891564765572486,0.037736216071943045
556,0,41.72684811661938,28.077444429137458,13.649403687481922,28.176835231230683,0.032375942513896215
557,0,53.22323110565185,41.94138180705016,11.281849298601685,42.44890498444039,0.009827591896868534
558,0,42.53968315569955,29.842187925997088,12.697495229702461,29.906352259200663,0.018915102962291735
559,0,49.742902968573404,37.88872731542715,11.854175653146257,38.146131270832605,0.020016085470698428
560,0,42.040357003693714,29.167130097907403,12.87322690578631,29.26042355068824,0.01743022567578747
561,0,42.97228063629261,30.267051718890922,12.705228917401687,30.490113766983953,0.019651387636073218
