slice_idx,mse_D10,mse_D20,mse_D4,mse_D50,mse_NORMAL,mse_raw_D10,mse_raw_D20,mse_raw_D4,mse_raw_D50,mse_raw_NORMAL,psnr_D10,psnr_D20,psnr_D4,psnr_D50,psnr_NORMAL,psnr_raw_D10,psnr_raw_D20,psnr_raw_D4,psnr_raw_D50,psnr_raw_NORMAL
34,4.1091574530582875e-05,5.357899499358609e-05,3.294051930424757e-05,9.672223313827999e-06,2.9547803933382966e-05,4.1091574530582875e-05,5.357899499358609e-05,3.294051930424757e-05,9.672223313827999e-06,2.9547803933382966e-05,39.44733250311013,38.28639415914273,40.41773025568477,45.82958429697868,40.90330713096968,39.44733250311013,38.28639415914273,40.41773025568477,45.82958429697868,40.90330713096968
35,0.00026107666781172156,0.00028941978234797716,0.0002051533228950575,3.807783650700003e-05,0.00018608052050694823,0.00026107666781172156,0.00028941978234797716,0.0002051533228950575,3.807783650700003e-05,0.00018608052050694823,31.625208168298467,31.064768194161612,32.76569842587445,39.95669034336811,33.15121294714076,31.625208168298467,31.064768194161612,32.76569842587445,39.95669034336811,33.15121294714076
36,4.724941391032189e-05,5.963558578514494e-05,3.862474477500655e-05,1.2701982996077277e-05,3.3930828067241237e-05,4.724941391032189e-05,5.963558578514494e-05,3.862474477500655e-05,1.2701982996077277e-05,3.3930828067241237e-05,38.83913701542091,37.82231416680028,39.720942515433784,44.61124806934647,40.289834371684805,38.83913701542091,37.82231416680028,39.720942515433784,44.61124806934647,40.289834371684805
37,3.8547096181673624e-08,2.526059716956297e-08,1.0509181436191284e-07,4.0085826213953624e-08,8.052472111330644e-08,3.8547096181673624e-08,2.526059716956297e-08,1.0509181436191284e-07,4.0085826213953624e-08,8.052472111330644e-08,72.0765431586437,74.33641603646817,66.32937100967645,72.0666962692991,68.51841516581138,72.0765431586437,74.33641603646817,66.32937100967645,72.0666962692991,68.51841516581138
38,0.0002094864466926083,0.00018995007849298418,0.00018617531168274581,3.4531276469351724e-05,0.0001864890509750694,0.0002094864466926083,0.00018995007849298418,0.00018617531168274581,3.4531276469351724e-05,0.0001864890509750694,33.37122324631096,33.70405945288906,33.629788629058766,41.08945366054749,33.783669418492934,33.37122324631096,33.70405945288906,33.629788629058766,41.08945366054749,33.783669418492934
39,4.3388292397139594e-05,4.1185528971254826e-05,4.005606024293229e-05,8.42081044538645e-06,3.5629767808131874e-05,4.3388292397139594e-05,4.1185528971254826e-05,4.005606024293229e-05,8.42081044538645e-06,3.5629767808131874e-05,39.21966138055694,39.43812227237377,39.5752325622542,46.45317395546283,40.09352856109288,39.21966138055694,39.43812227237377,39.5752325622542,46.45317395546283,40.09352856109288
40,0.0003214847529307008,0.00029868556885048747,0.00029897390049882233,6.190870044520125e-05,0.0002660337486304343,0.0003214847529307008,0.00029868556885048747,0.00029897390049882233,6.190870044520125e-05,0.0002660337486304343,31.21659514174918,31.31384045680514,31.631993215095203,38.43648590796824,32.04442257390846,31.21659514174918,31.31384045680514,31.631993215095203,38.43648590796824,32.04442257390846
41,3.720043969224207e-05,4.632103446056135e-05,3.309409657958895e-05,6.586609288206091e-06,2.9022659873589873e-05,3.720043969224207e-05,4.632103446056135e-05,3.309409657958895e-05,6.586609288206091e-06,2.9022659873589873e-05,39.885509534131785,38.92300286015906,40.401469996101866,47.57926385549008,40.977683126546026,39.885509534131785,38.92300286015906,40.401469996101866,47.57926385549008,40.977683126546026
42,2.3455593691323884e-05,2.548522752476856e-05,1.9334072931087576e-05,8.282394446723629e-06,1.618516216694843e-05,2.3455593691323884e-05,2.548522752476856e-05,1.9334072931087576e-05,8.282394446723629e-06,1.618516216694843e-05,41.91184584421646,41.55236721687409,42.763149964965166,46.639321163833415,43.561980673053554,41.91184584421646,41.55236721687409,42.763149964965166,46.639321163833415,43.561980673053554
43,0.0002500491973478347,0.0003119803441222757,0.00018657042528502643,5.158390922588296e-05,0.0001663442380959168,0.0002500491973478347,0.0003119803441222757,0.00018657042528502643,5.158390922588296e-05,0.0001663442380959168,31.592059895657687,30.62946076261618,32.8675489383767,38.794337843711055,33.367776838783456,31.592059895657687,30.62946076261618,32.8675489383767,38.794337843711055,33.367776838783456
44,0.0002363711828365922,0.00028627068968489766,0.00017810084682423621,4.323607936385088e-05,0.00015745188284199685,0.0002363711828365922,0.00028627068968489766,0.00017810084682423621,4.323607936385088e-05,0.00015745188284199685,31.8352205639189,31.002372665853205,33.06874998536883,39.33352105533602,33.608145870067304,31.8352205639189,31.002372665853205,33.06874998536883,39.33352105533602,33.608145870067304
45,2.2154263490392623e-07,1.0430095187530242e-07,1.087899974550055e-07,4.0085826213953624e-08,7.316086225728213e-08,2.2154263490392623e-07,1.0430095187530242e-07,1.087899974550055e-07,4.0085826213953624e-08,7.316086225728213e-08,62.55917299789938,65.95178608561405,66.33851702060277,72.0666962692991,69.28455965331774,62.55917299789938,65.95178608561405,66.33851702060277,72.0666962692991,69.28455965331774
46,0.0002183934993809089,0.00026913685724139214,0.0001756024284986779,4.711425935965963e-05,0.00015202531358227134,0.0002183934993809089,0.00026913685724139214,0.0001756024284986779,4.711425935965963e-05,0.00015202531358227134,32.17775727458297,31.2689788781702,33.127420990558534,39.06812415207338,33.75638546517129,32.17775727458297,31.2689788781702,33.127420990558534,39.06812415207338,33.75638546517129
47,0.00023606419563293457,0.00028488869429565966,0.00020360319467727095,4.7263205487979576e-05,0.00018046809418592602,0.00023606419563293457,0.00028488869429565966,0.00020360319467727095,4.7263205487979576e-05,0.00018046809418592602,31.840349551050576,31.049930510802405,32.48491311701417,39.015717719643106,33.01354204297192,31.840349551050576,31.049930510802405,32.48491311701417,39.015717719643106,33.01354204297192
