slice_idx,mse_hop0_D50_to_D20,mse_hop0_D50_to_D20_raw,mse_hop1_D20_to_D10,mse_hop1_D20_to_D10_raw,mse_hop2_D10_to_D4,mse_hop2_D10_to_D4_raw,mse_hop3_D4_to_NORMAL,mse_hop3_D4_to_NORMAL_raw,psnr_hop0_D50_to_D20,psnr_hop0_D50_to_D20_raw,psnr_hop1_D20_to_D10,psnr_hop1_D20_to_D10_raw,psnr_hop2_D10_to_D4,psnr_hop2_D10_to_D4_raw,psnr_hop3_D4_to_NORMAL,psnr_hop3_D4_to_NORMAL_raw
6740,9.553519703331403e-06,9.553519703331403e-06,4.684515715780435e-06,4.684515715780435e-06,3.125327339148498e-06,3.125327339148498e-06,1.7699736645226949e-06,1.7699736645226949e-06,45.83194118903822,45.83194118903822,48.971726174065594,48.971726174065594,50.72328397161144,50.72328397161144,53.378868536963125,53.378868536963125
6741,0.0005972047219984233,0.0005972047219984233,0.0002486179582774639,0.0002486179582774639,0.00013864022912457585,0.00013864022912457585,8.18490152596496e-05,8.18490152596496e-05,28.565646471115254,28.565646471115254,32.224347511269116,32.224347511269116,34.54807449587062,34.54807449587062,36.85950728910562,36.85950728910562
6742,0.00021735913469456136,0.00021735913469456136,8.594065002398565e-05,8.594065002398565e-05,5.5411273933714256e-05,5.5411273933714256e-05,3.626177567639388e-05,3.626177567639388e-05,32.200237823887605,32.200237823887605,36.23010695681124,36.23010695681124,38.138741140339825,38.138741140339825,39.98999960356727,39.98999960356727
6743,0.00012539199087768793,0.00012539199087768793,5.514032454811968e-05,5.514032454811968e-05,2.917406709457282e-05,2.917406709457282e-05,1.795570096874144e-05,1.795570096874144e-05,34.587975763823124,34.587975763823124,38.16182231296718,38.16182231296718,40.93192913736965,40.93192913736965,43.07326598086749,43.07326598086749
6744,0.00015359917597379535,0.00015359917597379535,5.779429557151161e-05,5.779429557151161e-05,3.808381370618008e-05,3.808381370618008e-05,2.216828943346627e-05,2.216828943346627e-05,33.711283795903086,33.711283795903086,37.960315372340276,37.960315372340276,39.77283508918504,39.77283508918504,42.14147037387248,42.14147037387248
6745,2.2404563424061053e-05,2.2404563424061053e-05,9.283077815780416e-06,9.283077815780416e-06,5.786595920653781e-06,5.786595920653781e-06,3.834132712654537e-06,3.834132712654537e-06,42.11581182511637,42.11581182511637,45.9614652858276,45.9614652858276,48.03389784925476,48.03389784925476,49.97645968458602,49.97645968458602
6746,0.000244871829636395,0.000244871829636395,8.83780448930338e-05,8.83780448930338e-05,5.4928816098254174e-05,5.4928816098254174e-05,3.614845991251059e-05,3.614845991251059e-05,31.698720662564025,31.698720662564025,36.10761781717588,36.10761781717588,38.17466050693146,38.17466050693146,40.00107963344203,40.00107963344203
6747,0.0006071789539419115,0.0006071789539419115,0.00020128453616052866,0.00020128453616052866,0.00012787507148459554,0.00012787507148459554,8.560033893445507e-05,8.560033893445507e-05,28.249758584214593,28.249758584214593,32.84239598529466,32.84239598529466,34.876662307533266,34.876662307533266,36.40912210300801,36.40912210300801
6748,3.715753337019123e-05,3.715753337019123e-05,1.4148843547445722e-05,1.4148843547445722e-05,8.23560549179092e-06,8.23560549179092e-06,5.1211900427006185e-06,5.1211900427006185e-06,39.88932864761144,39.88932864761144,44.10459001618945,44.10459001618945,46.4689355754565,46.4689355754565,48.628085713215654,48.628085713215654
6749,0.001418448518961668,0.001418448518961668,0.0006260035443119705,0.0006260035443119705,0.00039246142841875553,0.00039246142841875553,0.0002460435498505831,0.0002460435498505831,32.418562084085494,32.418562084085494,36.63259275921872,36.63259275921872,37.60237011241256,37.60237011241256,38.46671996936054,38.46671996936054
6750,0.00010214986104983836,0.00010214986104983836,4.3226413254160434e-05,4.3226413254160434e-05,2.6978221285389736e-05,2.6978221285389736e-05,1.7880298400996253e-05,1.7880298400996253e-05,35.49734596810076,35.49734596810076,39.2381545666794,39.2381545666794,41.29162824921383,41.29162824921383,43.10036815919109,43.10036815919109
6751,0.00019838608568534255,0.00019838608568534255,5.718305328628048e-05,5.718305328628048e-05,4.310042641009204e-05,4.310042641009204e-05,2.4112330720527098e-05,2.4112330720527098e-05,33.086244888245204,33.086244888245204,38.26489926639434,38.26489926639434,39.5590545456359,39.5590545456359,42.05250702460768,42.05250702460768
6752,3.175920573994517e-05,3.175920573994517e-05,1.3520100765163079e-05,1.3520100765163079e-05,1.0142081009689718e-05,1.0142081009689718e-05,4.792976596945664e-06,4.792976596945664e-06,40.57113213855638,40.57113213855638,44.30782595688197,44.30782595688197,45.55380513501228,45.55380513501228,48.90673843869956,48.90673843869956
